Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
69306-63839,TE,Tyler,Tyler Mabry,Mabry,0,1,4000,DET@SEA,SEA,DET,,,,,,TE/FLEX
69306-63841,TE,Matt,Matt Seybert,Seybert,,,4000,DEN@LAC,LAC,DEN,,,,,,TE/FLEX
69306-22920,TE,Derek,Derek Carrier,Carrier,2.299999952316284,1,4000,LV@IND,LV,IND,IR,Pectoral,,,,TE/FLEX
69306-94609,TE,Pro,Pro Wells,Wells,,,4000,KC@CIN,CIN,KC,,,,,,TE/FLEX
69306-47551,TE,Mason,Mason Schreck,Schreck,0,2,4000,KC@CIN,CIN,KC,,,,,,TE/FLEX
69306-84440,TE,Jaeden,Jaeden Graham,Graham,0.6666666666666666,6,4000,ATL@BUF,ATL,BUF,IR,Knee,,,,TE/FLEX
69306-64023,TE,Kyle,Kyle Markway,Markway,0,1,4000,LAR@BAL,LAR,BAL,,,,,,TE/FLEX
69306-14895,TE,Patrick,Patrick Scales,Scales,0,2,4000,NYG@CHI,CHI,NYG,,,,,,TE/FLEX
69306-41552,TE,Dylan,Dylan Cantrell,Cantrell,0,2,4000,PHI@WAS,WAS,PHI,IR,Undisclosed,,,,TE/FLEX
69306-64088,TE,Cheyenne,Cheyenne O'Grady,O'Grady,,,4000,KC@CIN,CIN,KC,,,,,,TE/FLEX
69306-101007,TE,Mark,Mark Vital,Vital,,,4000,KC@CIN,KC,CIN,,,,,,TE/FLEX
69306-47788,TE,Deon,Deon Yelder,Yelder,0.5,1,4000,NYG@CHI,NYG,CHI,,,,,,TE/FLEX
69306-62127,TE,Cole,Cole Hikutini,Hikutini,0,1,4000,NYG@CHI,NYG,CHI,,,,,,TE/FLEX
69306-70342,TE,Temarrick,Temarrick Hemingway,Hemingway,0.5,3,4000,PHI@WAS,WAS,PHI,,,,,,TE/FLEX
69306-29390,TE,Evan,Evan Baylis,Baylis,0,2,4000,KC@CIN,KC,CIN,Q,Ankle,,,,TE/FLEX
69306-86770,TE,Hunter,Hunter Bryant,Bryant,1.6333333651224773,3,4000,DET@SEA,DET,SEA,IR,Undisclosed,,,,TE/FLEX
69306-86773,TE,DeShon,DeShon Williams,Williams,,,4000,DET@SEA,SEA,DET,,,,,,TE/FLEX
69306-54011,TE,Austin,Austin Fort,Fort,0,1,4000,MIA@TEN,TEN,MIA,,,,,,TE/FLEX
69306-58189,TE,Mitchell,Mitchell Fraboni,Fraboni,,,4000,HOU@SF,HOU,SF,,,,,,TE/FLEX
69306-66402,TE,Jack,Jack Driscoll,Driscoll,0,1,4000,PHI@WAS,PHI,WAS,IR,Ankle,,,,TE/FLEX
69306-93075,TE,Hunter,Hunter Long,Long,0.4333333174387614,3,4000,MIA@TEN,MIA,TEN,,,,,,TE/FLEX
69306-64408,TE,Nick,Nick Bowers,Bowers,,,4000,LV@IND,LV,IND,,,,,,TE/FLEX
69306-70604,TE,John,John Raine,Raine,,,4000,ATL@BUF,ATL,BUF,,,,,,TE/FLEX
69306-72665,TE,Kenny,Kenny Yeboah,Yeboah,0,1,4000,TB@NYJ,NYJ,TB,IR,Illness,,,,TE/FLEX
69306-43993,TE,Andrew,Andrew Vollert,Vollert,0,1,4000,LV@IND,IND,LV,Q,Ankle,,,,TE/FLEX
69306-54239,TE,Matt,Matt Sokol,Sokol,0,1,4000,JAC@NE,JAC,NE,,,,,,TE/FLEX
69306-70658,TE,Cary,Cary Angeline,Angeline,,,4000,PHI@WAS,PHI,WAS,,,,,,TE/FLEX
69306-27672,TE,Matt,Matt LaCosse,LaCosse,0,1,4000,JAC@NE,NE,JAC,,,,,,TE/FLEX
69306-29725,TE,Levine,Levine Toilolo,Toilolo,1.1833333174387615,6,4000,NYG@CHI,NYG,CHI,IR,Achilles,,,,TE/FLEX
69306-62510,TE,Nick,Nick Boyle,Boyle,0,1,4000,LAR@BAL,BAL,LAR,,,,,,TE/FLEX
69306-64603,TE,Farrod,Farrod Green,Green,0,1,4000,LV@IND,IND,LV,O,Undisclosed,,,,TE/FLEX
69306-42077,TE,James,James Winchester,Winchester,,,4000,KC@CIN,KC,CIN,,,,,,TE/FLEX
69306-46177,TE,David,David Wells,Wells,,,4000,ARI@DAL,ARI,DAL,,,,,,TE/FLEX
69306-46200,TE,Daniel,Daniel Brunskill,Brunskill,0,1,4000,HOU@SF,SF,HOU,,,,,,TE/FLEX
69306-158851,TE,Graham,Graham Adomitis,Adomitis,,,4000,LV@IND,IND,LV,,,,,,TE/FLEX
69306-54426,TE,Andrew,Andrew Beck,Beck,0,1,4000,DEN@LAC,DEN,LAC,IR,Elbow,,,,TE/FLEX
69306-9409,TE,Clark,Clark Harris,Harris,0,1,4000,KC@CIN,CIN,KC,,,,,,TE/FLEX
69306-52461,TE,Carson,Carson Meier,Meier,0,1,4000,MIA@TEN,MIA,TEN,,,,,,TE/FLEX
69306-52463,TE,Daniel,Daniel Helm,Helm,0.20000000298023224,2,4000,LV@IND,LV,IND,,,,,,TE/FLEX
69306-52468,TE,Ethan,Ethan Wolf,Wolf,1.7999999523162842,1,4000,CAR@NO,NO,CAR,,,,,,TE/FLEX
69306-64762,TE,Nakia,Nakia Griffin-Stewart,Griffin-Stewart,,,4000,KC@CIN,KC,CIN,,,,,,TE/FLEX
69306-29956,TE,Joshua,Joshua Perkins,Perkins,0,1,4000,HOU@SF,SF,HOU,,,,,,TE/FLEX
69306-60699,TE,Kalif,Kalif Jackson,Jackson,,,4000,MIA@TEN,MIA,TEN,,,,,,TE/FLEX
69306-68895,TE,Bruno,Bruno Labelle,Labelle,,,4000,ARI@DAL,ARI,DAL,Q,Undisclosed,,,,TE/FLEX
69306-66857,TE,Jibri,Jibri Blount,Blount,,,4000,MIA@TEN,MIA,TEN,,,,,,TE/FLEX
69306-64833,TE,Alize,Alize Mack,Mack,,,4000,DET@SEA,DET,SEA,,,,,,TE/FLEX
69306-64864,TE,Noah,Noah Togiai,Togiai,0,2,4000,PHI@WAS,PHI,WAS,O,Illness,,,,TE/FLEX
69306-25957,TE,J.P.,J.P. Holtz,Holtz,0,7,4000,NYG@CHI,CHI,NYG,,,,,,TE/FLEX
69306-68975,TE,Josh,Josh Pederson,Pederson,,,4000,CAR@NO,NO,CAR,,,,,,TE/FLEX
69306-60788,TE,Nick,Nick Ralston,Ralston,,,4000,ARI@DAL,DAL,ARI,,,,,,TE/FLEX
69306-60791,TE,Tommy,Tommy Hudson,Hudson,1.149999976158142,4,4000,MIA@TEN,TEN,MIA,IR,Ankle,,,,TE/FLEX
69306-87422,TE,Dom,Dom Wood-Anderson,Wood-Anderson,0,1,4000,DET@SEA,SEA,DET,,,,,,TE/FLEX
69306-71048,TE,Thaddeus,Thaddeus Moss,Moss,0,1,4000,KC@CIN,CIN,KC,D,Hamstring,,,,TE/FLEX
69306-97672,TE,Carson,Carson Williams,Williams,,,4000,LV@IND,LV,IND,,,,,,TE/FLEX
69306-40371,TE,Johnny,Johnny Mundt,Mundt,1.399999976158142,1,4000,LAR@BAL,LAR,BAL,IR,Knee - acl,,,,TE/FLEX
69306-73147,TE,Nick,Nick Eubanks,Eubanks,,,4000,DET@SEA,DET,SEA,,,,,,TE/FLEX
69306-69069,TE,Tony,Tony Poljan,Poljan,,,4000,LAR@BAL,BAL,LAR,,,,,,TE/FLEX
69306-73172,TE,Jake,Jake Hausmann,Hausmann,,,4000,NYG@CHI,NYG,CHI,,,,,,TE/FLEX
69306-54746,TE,Tyler,Tyler Ott,Ott,0,1,4000,DET@SEA,SEA,DET,,,,,,TE/FLEX
69306-62981,TE,Eli,Eli Wolf,Wolf,0,1,4000,LV@IND,IND,LV,,,,,,TE/FLEX
69306-73266,TE,Dylan,Dylan Soehner,Soehner,,,4000,CAR@NO,NO,CAR,IR,Undisclosed,,,,TE/FLEX
69306-46644,TE,Paul,Paul Quessenberry,Quessenberry,0,1,4000,HOU@SF,HOU,SF,O,Illness,,,,TE/FLEX
69306-69173,TE,Hunter,Hunter Kampmoyer,Kampmoyer,,,4000,DEN@LAC,LAC,DEN,,,,,,TE/FLEX
69306-60981,TE,Charlie,Charlie Heck,Heck,0.800000011920929,1,4000,HOU@SF,HOU,SF,,,,,,TE/FLEX
69306-30272,TE,Colin,Colin Thompson,Thompson,0,1,4000,CAR@NO,CAR,NO,,,,,,TE/FLEX
69306-104019,TE,Matt,Matt Orzech,Orzech,0,1,4000,LAR@BAL,LAR,BAL,,,,,,TE/FLEX
69306-38528,TE,Tyrone,Tyrone Swoopes,Swoopes,0,1,4000,PHI@WAS,WAS,PHI,IR,Undisclosed,,,,TE/FLEX
69306-87690,TE,Sal,Sal Cannella,Cannella,,,4000,MIA@TEN,MIA,TEN,,,,,,TE/FLEX
69306-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,0,1,4000,KC@CIN,CIN,KC,,,,,,TE/FLEX
69306-28346,TE,Maxx,Maxx Williams,Williams,6.659999847412109,5,4000,ARI@DAL,ARI,DAL,IR,Knee,,,,TE/FLEX
69306-63189,TE,Hunter,Hunter Thedford,Thedford,,,4000,DET@SEA,DET,SEA,,,,,,TE/FLEX
69306-71386,TE,Jordan,Jordan Thomas,Thomas,1.7000000476837158,4,4000,LV@IND,IND,LV,Q,Undisclosed,,,,TE/FLEX
69306-26355,TE,Logan,Logan Thomas,Thomas,8.919999694824218,5,4000,PHI@WAS,WAS,PHI,IR,Knee - acl,,,,TE/FLEX
69306-95999,TE,Charlie,Charlie Taumoepeau,Taumoepeau,0,1,4000,DET@SEA,DET,SEA,IR,Neck,,,,TE/FLEX
69306-91945,TE,Cam,Cam Sutton,Sutton,0,2,4000,DET@SEA,SEA,DET,,,,,,TE/FLEX
69306-40746,TE,Troy,Troy Fumagalli,Fumagalli,2.5714285714285716,7,4000,JAC@NE,NE,JAC,IR,Undisclosed,,,,TE/FLEX
69306-55099,TE,Ian,Ian Bunting,Bunting,0,1,4000,ARI@DAL,DAL,ARI,,,,,,TE/FLEX
69306-63321,TE,Rashod,Rashod Berry,Berry,0,1,4000,DET@SEA,DET,SEA,,,,,,TE/FLEX
69306-55209,TE,Nate,Nate Becker,Becker,,,4000,ATL@BUF,BUF,ATL,,,,,,TE/FLEX
69306-30654,TE,Jerell,Jerell Adams,Adams,0,1,4000,TB@NYJ,TB,NYJ,,,,,,TE/FLEX
69306-65477,TE,Giovanni,Giovanni Ricci,Ricci,0,2,4000,CAR@NO,CAR,NO,,,,,,TE/FLEX
69306-85994,TE,Dalton,Dalton Keene,Keene,0.7749999761581421,4,4000,JAC@NE,NE,JAC,IR,Knee - meniscus,,,,TE/FLEX
69306-71673,TE,Scooter,Scooter Harrington,Harrington,,,4000,NYG@CHI,CHI,NYG,,,,,,TE/FLEX
69306-104447,TE,Jody,Jody Fortson,Fortson,4.800000190734863,4,4000,KC@CIN,KC,CIN,IR,Achilles,,,,TE/FLEX
69306-12535,D,Indianapolis,Indianapolis Colts,Colts,8.733333333333333,15,3900,LV@IND,IND,LV,,,,,,DEF
69306-12546,D,Arizona,Arizona Cardinals,Cardinals,7.8,15,3900,ARI@DAL,ARI,DAL,,,,,,DEF
69306-12552,D,Washington,Washington Football Team,Football Team,5.066666666666666,15,3800,PHI@WAS,WAS,PHI,,,,,,DEF
69306-12531,D,Denver,Denver Broncos,Broncos,7.933333333333334,15,3700,DEN@LAC,DEN,LAC,,,,,,DEF
69306-12539,D,Miami,Miami Dolphins,Dolphins,8.866666666666667,15,3600,MIA@TEN,MIA,TEN,,,,,,DEF
69306-12553,D,Carolina,Carolina Panthers,Panthers,5.933333333333334,15,3600,CAR@NO,CAR,NO,,,,,,DEF
69306-12532,D,Detroit,Detroit Lions,Lions,3.6,15,3500,DET@SEA,DET,SEA,,,,,,DEF
69306-12555,D,Baltimore,Baltimore Ravens,Ravens,4.533333333333333,15,3500,LAR@BAL,BAL,LAR,,,,,,DEF
69306-12528,D,Cincinnati,Cincinnati Bengals,Bengals,6.533333333333333,15,3400,KC@CIN,CIN,KC,,,,,,DEF
69306-12537,D,Las Vegas,Las Vegas Raiders,Raiders,3.8666666666666667,15,3400,LV@IND,LV,IND,,,,,,DEF
69306-12556,D,Houston,Houston Texans,Texans,5.6,15,3300,HOU@SF,HOU,SF,,,,,,DEF
69306-12554,D,Jacksonville,Jacksonville Jaguars,Jaguars,3.1333333333333333,15,3200,JAC@NE,JAC,NE,,,,,,DEF
69306-12544,D,New York,New York Jets,Jets,3.7333333333333334,15,3100,TB@NYJ,NYJ,TB,,,,,,DEF
69306-12525,D,Atlanta,Atlanta Falcons,Falcons,3.8,15,3000,ATL@BUF,ATL,BUF,,,,,,DEF
